0.2239, [[0.0, 0.5385005389696172], [0.3044300923894396, 0.31763886430063343], [0.10830425744547946, 0.5100758229854687], [0.4254, 0.0], [0.0, 0.498497328929987], [0.3593206122660593, 0.0], [4.603933941308104e-05, 0.4983589405548216], [0.34441027131422136, 0.0], [0.2931742467689339, 0.0], [0.0, 0.49571802906208745]]
0.2795, [[0.4474624688757952, 0.0], [0.31568593800994466, 0.5155759920739769], [0.3998124205372282, 0.0], [0.3361511118654089, 0.5102598282694852], [0.20443396388584315, 0.06546148225471078], [0.0, 0.49737561426684257], [0.32284874885935727, 0.0], [0.2844034579737349, 0.0], [0.0, 0.49641202113606325], [0.14423485087905352, 0.0]]
0.5149, [[0.8075148437293767, 0.41733784133611873], [0.396541647215685, 0.49865570673712023], [0.020829512560261793, 0.5406637542932626], [0.4254, 0.3536844634655649], [0.0, 0.5324937146631443], [0.42380418238742856, 0.0], [0.4196471939480374, 0.18385433402923507], [0.0, 0.4954612417437255], [0.17071398685832861, 0.3682556576200433], [0.323661874070579, 0.0]]
0.1254, [[0.6183406127425328, 0.0], [0.0, 0.5355725997357997], [0.0, 0.5063990488771472], [0.2775330067508293, 0.0], [0.5147989493225265, 0.0], [0.0, 0.5318330383091153], [0.13415407731933068, 0.0], [0.4254, 0.0], [0.0, 0.4912601294583885], [0.4254, 0.0]]
0.2181, [[0.0, 0.5870086036315323], [0.23589916868861954, 0.5237714029062093], [0.25867581084115143, 0.0], [0.0, 0.5360700290620873], [0.0, 0.5732970491585488], [0.25367828847555396, 0.0], [0.0, 0.5149565759577281], [0.14897874431892408, 0.0], [0.0, 0.5006400422721272], [0.0, 0.4937531704095111]]
0.2911, [[0.0, 0.5398839101717307], [0.4254, 0.41883193319416273], [0.0, 0.5228529141347429], [0.0, 0.527493537648613], [0.41325182711820485, 0.0], [0.0832917420470971, 0.4952021479524437], [0.3997941480605712, 0.0], [0.0, 0.4870210885072656], [0.3902833239607775, 0.0], [0.06666496347041843, 0.003413620041753955]]
0.0922, [[0.2868793785607135, 0.0], [0.8221560133284262, 0.0], [0.5485101885755524, 0.0], [0.4254, 0.0], [0.4254, 0.0], [0.33774081733453887, 0.0], [0.41009982489493024, 0.0], [0.20760423858577418, 0.0], [0.27091837020111664, 0.0], [0.4080258987943991, 0.0]]
0.3855, [[0.6370666901592337, 0.0], [0.0, 0.5461312759948653], [0.4786152658640824, 0.5046197331572], [0.5924766964023618, 0.13765903966597665], [0.6095473111771722, 0.0], [0.0, 0.5447177406931965], [0.5231622605912939, 0.0], [0.0, 0.5442897150192554], [0.47311139006766884, 0.0], [0.0, 0.532569571994716]]
0.2362, [[0.3950067591765256, 0.2542488517745301], [0.0, 0.5439252888318357], [0.2868793785607135, 0.0], [0.18574391847791505, 0.42518815448852826], [0.015876995049091007, 0.0], [0.00163110802492708, 0.5200438863936593], [0.0, 0.0], [0.0, 0.0], [0.0, 0.5260199577278735], [0.0, 0.5322417965653896]]
0.3947, [[0.0, 0.5404674478203435], [0.38028827922958186, 0.5125319603698809], [0.3240090511270552, 0.5247770250990753], [0.7687297189765332, 0.13856562421712112], [0.4254, 0.16142776200417913], [0.0, 0.5402660158520481], [0.06465896368169727, 0.5222883408190226], [0.09044757080161736, 0.5005400951122858], [0.3034616511266365, 0.2555555490605543], [0.4254, 0.0]]
0.1049, [[0.4254, 0.0], [0.10370032350415222, 0.0], [0.0, 0.0], [0.0, 0.49173372523117553], [0.4254, 0.0], [0.0, 0.49661960369881125], [0.09869518960508084, 0.0], [0.0, 0.5029272945838835], [0.09161828543241218, 0.0], [0.0, 0.5234021109643334]]
0.2153, [[0.23260098665209106, 0.4892868137384414], [0.2542173265369257, 0.0], [0.4254, 0.0], [0.07130178265418372, 0.38068447599165167], [0.3622898897227673, 0.0], [0.17634736031817344, 0.0], [0.07930605066360533, 0.0], [0.4140192711377849, 0.0], [0.3331087445020746, 0.0], [0.0, 0.0]]
0.5728, [[0.0, 0.5447605545571245], [1.0, 0.40162202087683163], [0.07990456207597778, 0.4856999920739767], [0.38060804757107347, 0.0], [0.09863599616869224, 0.18813402087682515], [0.05647711536310989, 0.41360007933195175], [0.37529989310231254, 0.0], [0.010582471016564673, 0.3890767139874842], [0.33256970644070294, 0.0], [0.09836633718070031, 0.0]]
0.2166, [[0.0, 0.5929910287865381], [0.22001125023564963, 0.26058481419624135], [0.15520510445875396, 0.41612230897704733], [0.42579095792742105, 0.11284698538621839], [0.0, 0.4619630730689025], [0.0, 0.4963894689564072], [0.3157042104866017, 0.0072222881002196055], [0.0850017746538758, 0.03934779540709634], [0.3428936557517184, 0.0], [0.3244841355201289, 0.0]]
0.2450, [[0.36134885717494947, 0.0], [0.277103603549398, 0.5127341611624836], [0.0, 0.5430199445178334], [0.0, 0.5306477675033028], [0.353427738544285, 0.0], [0.38638215019457983, 0.0], [0.18508251025793454, 0.2037485469728593], [0.247739733562138, 0.0], [0.2817813575735038, 0.0], [0.11008663758562176, 0.0]]
0.4030, [[0.6691439662851986, 0.0], [0.5561855153697675, 0.030079361169109572], [0.5360834690039646, 0.502175128137385], [0.4254, 0.33610989144051234], [0.41112308358770316, 0.36372779958247087], [0.25100137064535233, 0.5093813183619557], [0.1489103227789253, 0.5234733553500661], [0.07154513344822512, 0.0956725260960456], [0.04844653915973775, 0.5034611149273452], [0.0, 0.5191625574636725]]
0.3301, [[0.4254, 0.4971339471598414], [0.4254, 0.5282072628797885], [0.4254, 0.0], [0.3637608240936293, 0.5054400686922059], [0.4254, 0.0], [0.3265854703356453, 0.49057049405548264], [0.4254, 0.0], [0.32239193694294066, 0.2372060751565825], [0.4254, 0.0], [0.4254, 0.19080312734865013]]
0.3440, [[0.4254, 0.23068271816285146], [0.4254, 0.32806205427974705], [0.4254, 0.44468731941545875], [0.3741944082645845, 0.5116744649933956], [0.6668435181984176, 0.0], [0.012154385605103643, 0.5287041796565388], [0.3277640450800003, 0.48852798414795284], [0.4254, 0.0], [0.0, 0.526129387054161], [0.0, 0.5034308745046239]]
